CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,EstimatedSalary,,,,,,
15706199,White,636,Germany,Male,36,6,€182059.28,,,,,,
15671514,Sinclair,669,Spain,Female,33,8,€128538.05,,,,,,
15727041,Fiorentini,624,French,Male,71,7,€108841.83,,,,,,
15738063,Shen,631,FRA,Male,29,2,€18581.84,,,,,,
15711733,Rapuokwu,753,France,Male,48,4,€146821.42,,,,,,
15652320,Woronoff,588,FRA,Male,40,5,€100727.68,,,,,,
15634180,Holden,729,Germany,Male,26,4,€39356.38,,,,,,
15694566,Roberts,602,FRA,Female,42,10,€169921.11,,,,,,
15726103,Tsou,689,Germany,Female,55,1,€42364.75,,,,,,
15646351,Somerville,486,Spain,Male,27,7,€28823.04,,,,,,
15730044,Greco,809,Germany,Female,42,6,€182436.81,,,,,,
15795186,Leonard,562,French,Male,38,5,€115700.2,,,,,,
15784890,McKenzie,763,Spain,Female,32,8,€16725.53,,,,,,
15694125,McElhone,669,FRA,Male,57,5,€56875.76,,,,,,
15565891,Dipietro,709,French,Male,39,8,€56214.09,,,,,,
15674254,Kerr,554,Spain,Female,45,4,€193412.05,,,,,,
15775206,Hunter,699,FRA,Male,37,10,€83263.04,,,,,,
15797627,Niehaus,732,Spain,Male,54,0,€13404.4,,,,,,
15649853,Craig,625,France,Female,45,3,€184474.15,,,,,,
15610379,Barclay-Harvey,599,FRA,Male,30,9,€121124.53,,,,,,
15659800,Teng,584,Spain,Female,50,1,€152567.75,,,,,,
15716236,Milani,499,French,Male,35,10,€10722.54,,,,,,
15672053,Mistry,526,Spain,Male,38,2,€58010.98,,,,,,
15663933,Jamieson,625,Germany,Female,35,5,€163440.8,,,,,,
15814236,Kay,537,Spain,Female,38,1,€102606.92,,,,,,
15583597,Ikedinachukwu,696,Spain,Male,47,1,€80591.18,,,,,,
15607395,Holt,679,France,Female,33,9,€177362.45,,,,,,
15694556,Nkemakolam,684,French,Male,60,2,€120257.7,,,,,,
15744109,Hartung,850,French,Male,32,4,€180622.02,,,,,,
15800688,Ch'en,495,Spain,Female,42,7,€130404.53,,,,,,
15810878,Baker,537,Spain,Female,38,6,€147797.54,,,,,,
15587835,Osinachi,850,France,Male,41,3,€57844.26,,,,,,
15763515,Shih,513,French,Male,30,5,€162523.66,,,,,,
15725882,Feng,618,Germany,Female,40,1,€54495.82,,,,,,
15788022,Sternberg,802,Germany,Female,41,4,€169183.66,,,,,,
15663917,Adams,547,France,Male,43,1,€80262.91,,,,,,
15656865,Gray,613,Germany,Male,69,9,€8751.59,,,,,,
15667971,Shepherd,592,Germany,Female,34,6,€102628.98,,,,,,
15800366,Walton,546,French,Male,29,5,€94823.95,,,,,,
15717231,Yang,721,Germany,Male,37,4,€90821.66,,,,,,
15643188,Barnett,671,Germany,Female,47,7,€153194.32,,,,,,
15671351,Romani,624,Spain,Male,35,2,€87310.59,,,,,,
15573628,Greene,751,Germany,Female,51,7,€146411.41,,,,,,
15698953,Hart,636,Spain,Male,36,1,€74048.1,,,,,,
15753888,Johnston,607,Spain,Female,62,8,€23386.77,,,,,,
15737961,Miller,509,Germany,Female,29,0,€92898.17,,,,,,
15801701,Robson,653,Spain,Male,35,9,€45956.05,,,,,,
15684419,Wallace,709,Spain,Female,37,8,€71738.56,,,,,,
15794266,Cross,559,France,Male,32,9,€103560.98,,,,,,
15810711,Marcum,684,Germany,Male,37,4,€52367.29,,,,,,
15771270,North,635,French,Female,27,8,€152916.05,,,,,,
15607786,Mao,709,France,Male,26,6,€4410.77,,,,,,
15624519,Calabrese,656,Germany,Female,49,9,€74771.22,,,,,,
15799910,Martin,793,French,Male,32,2,€193817.63,,,,,,
15602479,Fleming,609,Spain,Male,37,5,€26793.82,,,,,,
15617419,Roberts,618,Germany,Female,29,10,€32526.64,,,,,,
15657603,Finch,850,French,Female,35,6,€824.0,,,,,,
15570379,Whitelegge,669,Spain,Male,51,3,€85250.77,,,,,,
15772996,Rooke,594,Germany,Male,40,0,€83508.93,,,,,,
15729574,Lu,616,Spain,Male,71,4,€173599.38,,,,,,
15737267,Marcelo,676,French,Female,49,1,€79342.31,,,,,,
15799128,Matthews,608,Spain,Female,38,9,€57600.66,,,,,,
15813327,Romani,710,FRA,Male,21,4,€56191.99,,,,,,
15711921,Scott,695,FRA,Male,29,5,€6770.44,,,,,,
15654300,Mao,530,Germany,Male,33,9,€101694.67,,,,,,
15569945,Horsley,509,Spain,Male,29,1,€69113.14,,,,,,
15569666,Goddard,517,France,Female,45,4,€172674.36,,,,,,
15681887,Eskridge,758,Germany,Male,33,0,€26606.28,,,,,,
15608873,Smith,665,FRA,Male,51,2,€53353.36,,,,,,
15762091,Simpson,631,Germany,Female,22,6,€63747.51,,,,,,
15722053,Oguejiofor,576,Spain,Male,33,3,€190112.05,,,,,,
15782100,Holloway,544,Spain,Male,22,3,€110317.39,,,,,,
15765300,L?,596,Germany,Male,40,5,€148623.43,,,,,,
15743570,Feng,481,French,Female,34,5,€125253.46,,,,,,
15608541,Claiborne,498,FRA,Male,46,1,€101954.78,,,,,,
15750671,Egobudike,512,Spain,Male,31,6,€168462.26,,,,,,
15813659,Folliero,594,France,Female,56,7,€26215.85,,,,,,
15757867,Bray,570,FRA,Female,30,10,€97045.32,,,,,,
15652914,Ibrahimov,721,Spain,Male,38,7,€53534.8,,,,,,
15723818,Carpenter,453,French,Female,37,4,€8949.2,,,,,,
15713819,Walsh,562,FRA,Male,48,3,€163116.75,,,,,,
15656484,Woods,682,French,Male,40,4,€140745.91,,,,,,
15778515,Wu,748,FRA,Male,40,3,€171515.84,,,,,,
15803840,Forbes,729,French,Female,32,9,€150803.44,,,,,,
15735339,Lynch,663,French,Male,39,4,€76884.05,,,,,,
15600392,Amaechi,735,French,Female,53,8,€170454.93,,,,,,
15625740,Enriquez,627,Germany,Male,62,3,€143104.3,,,,,,
15663817,Y?an,713,French,Male,46,5,€55701.62,,,,,,
15734461,Brooks,562,Germany,Male,31,2,€186370.3,,,,,,
15780142,Wang,632,France,Male,43,2,€24275.32,,,,,,
15709920,Burke,479,FRA,Female,33,2,€50774.81,,,,,,
15684248,Meng,658,Spain,Male,21,7,€154279.87,,,,,,
15643158,Chiganu,598,FRA,Female,40,9,€68462.59,,,,,,
15693902,Hunt,597,France,Male,19,2,€91036.74,,,,,,
15578307,Lucchese,512,France,Female,33,6,€83681.97,,,,,,
15585379,Humphries,704,France,Male,39,2,€199484.96,,,,,,
15758510,Frolova,474,FRA,Male,26,6,€152491.22,,,,,,
15692918,Hsing,604,Germany,Male,36,10,€134875.37,,,,,,
15705301,Parkes,683,FRA,Male,41,6,€184366.14,,,,,,
15718231,Gregory,537,France,Male,28,0,€189839.93,,,,,,
15567991,Obiuto,794,Spain,Male,31,0,€175643.44,,,,,,
15772650,Longo,732,France,Male,55,9,€3268.17,,,,,,
15574795,Lombardo,495,France,Female,38,2,€47089.72,,,,,,
15706036,Lombardo,552,Germany,Male,38,10,€46562.02,,,,,,
15723856,Gonzalez,602,French,Female,29,3,€62487.97,,,,,,
15812920,Nwabugwu,607,Germany,Male,40,5,€181598.25,,,,,,
15691287,Ford,675,Germany,Female,33,0,€64815.05,,,,,,
15804797,Gilleland,443,France,Female,54,3,€70196.23,,,,,,
15708650,Fullwood,727,France,Female,31,2,€160383.47,,,,,,
15712777,Kao,482,FRA,Male,38,4,€35848.12,,,,,,
15786469,Montalvo,686,French,Female,34,1,€87278.48,,,,,,
15669219,Wilson,588,Germany,Male,35,3,€94498.82,,,,,,
15641004,Doyne,605,Spain,Female,48,10,€133486.36,,,,,,
15648067,Onwuamaeze,583,France,Male,39,1,€73107.6,,,,,,
15704014,K'ung,738,Germany,Male,37,7,€195333.98,,,,,,
15645136,O'Donnell,744,Spain,Male,30,1,€121525.48,,,,,,
15709604,McMillan,781,France,Male,23,2,€173843.21,,,,,,
15713637,Chinedum,699,France,Male,34,2,€185227.42,,,,,,
15793901,Capon,639,French,Female,27,2,€125244.18,,,,,,
15569759,Rawling,583,FRA,Female,27,4,€163113.41,,,,,,
15712930,Duncan,587,France,Male,42,1,€123006.91,,,,,,
15586504,Trevisani,694,French,Male,40,9,€40463.03,,,,,,
15677317,Ankudinova,570,France,Female,29,4,€131363.57,,,,,,
15664270,Balsillie,692,Germany,Male,45,6,€188305.85,,,,,,
15731519,Kerr,511,France,Female,30,5,€143994.86,,,,,,
15745623,Worsnop,788,FRA,Male,32,4,€89368.59,,,,,,
15813862,Yevseyev,526,Spain,Male,66,7,€158365.89,,,,,,
15641934,Manna,749,Spain,Female,46,9,€78753.12,,,,,,
15713043,Siciliani,691,FRA,Female,33,6,€100408.31,,,,,,
15700749,Powell,481,FRA,Female,39,6,€24677.54,,,,,,
15697567,Bazarova,752,French,Male,33,4,€39570.78,,,,,,
15715414,White,658,FRA,Female,38,6,€155665.76,,,,,,
15639530,Buda,679,Spain,Male,42,2,€168294.27,,,,,,
15726058,Cattaneo,754,Germany,Male,27,7,€87908.01,,,,,,
15725665,Lo,679,FRA,Male,47,10,€191198.92,,,,,,
15698872,Brown,633,Spain,Female,39,2,€191207.03,,,,,,
15812184,Rose,674,FRA,Female,31,1,€128954.05,,,,,,
15742609,Lombardo,600,Germany,Male,28,2,€59905.29,,,,,,
15815043,McMillan,645,Spain,Male,49,8,€162012.6,,,,,,
15640648,Howe,698,France,Male,36,6,€19231.98,,,,,,
15627203,Hsu,508,Spain,Male,54,10,€175749.36,,,,,,
15786196,Han,555,France,Female,44,3,€60533.96,,,,,,
15612095,Calabrese,751,France,Female,48,9,€137508.42,,,,,,
15674368,Riley,738,France,Female,39,1,€189430.86,,,,,,
15783477,Biryukov,706,Germany,Female,39,8,€6723.66,,,,,,
15757559,Broadhurst,595,FRA,Female,53,7,€41371.68,,,,,,
15591036,Genovesi,577,Germany,Female,43,3,€125140.72,,,,,,
15761241,Hsieh,578,Germany,Female,36,8,€143683.75,,,,,,
15695078,Kemp,699,France,Male,32,3,€170770.44,,,,,,
15645744,Chukwudi,826,FRA,Female,30,5,€157397.57,,,,,,
15566988,Iqbal,656,Germany,Female,46,7,€50595.15,,,,,,
15749300,Teng,556,French,Female,47,2,€50390.98,,,,,,
15594340,Tao,569,France,Male,41,4,€163150.03,,,,,,
15607065,Chinedum,765,FRA,Male,34,9,€138280.17,,,,,,
15778089,Stevenson,544,Spain,Male,37,2,€135067.02,,,,,,
15773723,Duncan,588,Spain,Female,22,9,€163534.75,,,,,,
15697035,Garrett,740,Spain,Female,31,8,€86657.48,,,,,,
15679668,Yao,850,Spain,Male,38,7,€162087.82,,,,,,
15709861,He,766,Germany,Male,30,4,€28879.3,,,,,,
15791958,Mazzi,849,French,Female,41,6,€169203.51,,,,,,
15791030,Edwards,612,FRA,Female,33,0,€102426.12,,,,,,
15695339,Lucchesi,517,Germany,Male,53,0,€54676.1,,,,,,
15658813,Siciliani,645,French,Female,55,7,€18369.33,,,,,,
15715709,Shih,696,Germany,Male,43,4,€159888.1,,,,,,
15722533,Logue,716,French,Female,40,3,€167636.15,,,,,,
15683118,Rechner,590,French,Male,32,9,€138889.15,,,,,,
15672798,O'Brien,656,FRA,Female,45,7,€199392.14,,,,,,
15680112,Stewart,473,Germany,Female,35,7,€189560.43,,,,,,
15714575,Batt,742,Germany,Female,44,8,€17375.27,,,,,,
15806808,Hope,834,Germany,Female,57,8,€140225.14,,,,,,
15590637,Ahmed,721,French,Male,41,7,€61018.85,,,,,,
15657535,Pearson,590,Spain,Male,29,10,€51907.72,,,,,,
15696141,Kruglov,516,Spain,Female,31,7,€47018.75,,,,,,
15811947,Gordon,850,FRA,Male,33,0,€33700.52,,,,,,
15649024,Trujillo,748,FRA,Female,39,9,€59636.43,,,,,,
15594928,Pagnotto,798,Germany,Female,38,4,€157147.59,,,,,,
15765532,Horton,612,Germany,Male,76,6,€191393.26,,,,,,
15741719,DeRose,540,FRA,Female,40,3,€199862.75,,,,,,
15665629,Chiang,719,Spain,Female,33,7,€20016.59,,,,,,
15728917,Gill,598,FRA,Male,48,6,€30635.52,,,,,,
15762993,Trevisano,796,Spain,Male,32,5,€117832.88,,,,,,
15571193,Morrison,579,Germany,Male,42,0,€22497.1,,,,,,
15653521,Onuora,850,Germany,Female,40,7,€747.88,,,,,,
15802220,Ikenna,599,Spain,Male,35,6,€76870.81,,,,,,
15644132,Mancini,724,France,Female,30,9,€107848.24,,,,,,
15600832,Moss,508,France,Female,43,9,€103726.71,,,,,,
15797919,Ting,773,Spain,Male,37,2,€178268.36,,,,,,
15603743,Tai,526,France,Male,28,1,€126281.83,,,,,,
15579714,Pan,542,French,Female,29,7,€196651.72,,,,,,
15634295,Wilson,470,France,Male,35,1,€5962.3,,,,,,
15786680,Bianchi,805,Spain,Male,37,5,€21928.81,,,,,,
15623499,Holman,548,Germany,Male,49,9,€127022.87,,,,,,
15691823,Obidimkpa,672,French,Male,37,5,€162763.01,,,,,,
15809279,Wallace,773,FRA,Male,45,8,€113950.51,,,,,,
15758039,Ash,614,France,Male,44,6,€104930.46,,,,,,
15807163,Ku,537,FRA,Female,38,10,€52337.97,,,,,,
15631639,Uspensky,704,French,Female,40,6,€179964.55,,,,,,
15713770,Shih,586,Spain,Male,41,3,€83753.64,,,,,,
15698167,Kumm,677,France,Female,24,0,€182913.95,,,,,,
15781710,Carey,558,Spain,Female,31,7,€166720.28,,,,,,
15801296,Farber,634,Germany,Female,37,7,€192721.98,,,,,,
15704378,Calabrese,655,Germany,Male,37,9,€180241.44,,,,,,
15767891,Findlay,619,Germany,Female,28,6,€48475.12,,,,,,
15640667,Yu,662,French,Female,41,4,€126551.48,,,,,,
15702145,Edments,705,Spain,Male,33,7,€64872.55,,,,,,
15679738,Brown,527,Spain,Female,35,8,€98031.53,,,,,,
15636634,Lindon,630,Germany,Female,25,7,€93524.22,,,,,,
15809227,Chukwudi,850,French,Male,35,2,€56991.66,,,,,,
15601811,Caldwell,668,FRA,Female,53,10,€183980.56,,,,,,
15625494,Li Fonti,573,France,Female,32,9,€130234.63,,,,,,
15723737,Pitcher,680,FRA,Male,27,3,€32454.26,,,,,,
15682955,Capon,758,FRA,Female,32,2,€75396.43,,,,,,
15758856,Kable,597,FRA,Male,45,7,€167756.45,,,,,,
15746065,Lo Duca,580,Germany,Male,35,10,€24799.47,,,,,,
15783865,Kulikova,622,FRA,Male,59,5,€60429.43,,,,,,
15745455,Navarrete,638,Germany,Male,62,4,€74241.09,,,,,,
15583033,Huguley,640,French,Female,20,4,€78310.82,,,,,,
15644212,Han,644,Spain,Male,28,0,€119419.37,,,,,,
15735688,Horsley,753,French,Female,31,6,€91305.77,,,,,,
15658577,Massie,629,France,Female,37,10,€25136.95,,,,,,
15606887,Singh,775,FRA,Female,30,5,€193880.6,,,,,,
15783026,H?,701,FRA,Female,41,2,€47856.78,,,,,,
15579892,Doyle,708,Spain,Male,19,7,€4491.77,,,,,,
15802088,Grant,521,Spain,Female,22,10,€101311.95,,,,,,
15589323,Law,636,France,Female,24,9,€38830.72,,,,,,
15636395,King,529,FRA,Female,31,5,€26817.23,,,,,,
15712772,Onwubiko,757,FRA,Male,28,3,€199727.72,,,,,,
15700937,Romano,767,Spain,Female,24,5,€67445.85,,,,,,
15766659,Okwudilichukwu,525,Spain,Male,33,5,€161002.29,,,,,,
15814033,Milano,759,Spain,Male,38,1,€20778.39,,,,,,
15783007,Parker,520,Germany,Female,45,1,€41042.4,,,,,,
15654183,Aitken,738,French,Female,26,3,€67484.16,,,,,,
15609899,Obiora,548,Spain,Male,37,4,€121763.68,,,,,,
15747323,Vasilyeva,535,Spain,Male,48,9,€157358.43,,,,,,
15582591,Chiabuotu,615,Spain,Male,59,4,€110275.17,,,,,,
15738835,Slater,850,Germany,Male,38,7,€43801.27,,,,,,
15782404,Hughes,487,French,Female,34,2,€9085.0,,,,,,
15697480,Menkens,731,French,Male,30,7,€143086.09,,,,,,
15697045,Pisani,726,Spain,Female,35,9,€100556.98,,,,,,
15781234,Y?an,609,FRA,Female,35,2,€140000.29,,,,,,
15579891,Milani,714,FRA,Male,52,4,€186775.25,,,,,,
15805690,Chin,694,Spain,Female,35,7,€133570.43,,,,,,
15612139,Fu,786,France,Female,33,0,€154990.58,,,,,,
15568834,Howells,698,Spain,Male,27,6,€27654.44,,,,,,
15709917,Ni,601,France,Female,46,3,€137763.93,,,,,,
15718843,Maslova,769,Spain,Male,41,1,€25723.73,,,,,,
15799494,Forster,850,Germany,Male,44,3,€186285.52,,,,,,
15673439,Sun,646,Spain,Female,50,5,€142208.5,,,,,,
15669011,Bocharova,659,France,Female,44,9,€169862.01,,,,,,
15581388,Y?an,487,Spain,Male,33,8,€41365.85,,,,,,
15743153,Singh,740,Germany,Female,40,2,€30812.84,,,,,,
15579787,Nkemakonam,686,France,Male,39,4,€155023.93,,,,,,
15759966,Chiemenam,612,Spain,Female,36,5,€159416.58,,,,,,
15601045,Angelo,655,Spain,Male,37,8,€76259.23,,,,,,
15764021,Frolov,617,FRA,Male,34,1,€105965.25,,,,,,
15687218,West,674,France,Female,27,4,€50743.83,,,,,,
15626452,Beatham,711,Spain,Male,32,5,€147720.27,,,,,,
15700964,Pollard,624,Germany,Female,27,7,€167387.36,,,,,,
15768887,Hsing,597,Spain,Male,26,5,€95159.13,,,,,,
15735358,Dowse,682,Spain,Male,46,4,€4654.28,,,,,,
15749472,Lucciano,775,French,Male,45,8,€130376.68,,,,,,
15685872,Godfrey,727,FRA,Female,29,1,€173486.39,,,,,,
15760851,Gratton,629,France,Male,31,6,€93881.75,,,,,,
15734588,Manning,684,FRA,Male,46,0,€36376.97,,,,,,
15784594,Mazzi,549,Germany,Female,37,1,€128499.94,,,,,,
15606435,Wall,593,Germany,Male,69,2,€105898.69,,,,,,
15790247,Sims,536,Spain,Male,40,9,€11959.03,,,,,,
15676433,Allan,707,France,Female,36,6,€98810.78,,,,,,
15625905,Griffen,592,Spain,Male,41,0,€65906.07,,,,,,
15626414,Russell,703,France,Male,44,6,€151516.7,,,,,,
15623220,Brown,723,Spain,Female,45,4,€37214.39,,,,,,
15752857,Palerma,452,Germany,Male,52,1,€92033.98,,,,,,
15677908,Gilbert,552,Spain,Male,42,4,€195692.3,,,,,,
15773013,Uvarov,633,French,Female,47,0,€6342.84,,,,,,
15623972,Wisdom,479,Germany,Female,23,9,€95148.28,,,,,,
15738627,Hussain,768,French,Male,25,6,€21215.67,,,,,,
15643392,Woods,742,FRA,Male,31,4,€19700.24,,,,,,
15684868,Cameron,668,Germany,Male,56,9,€134396.64,,,,,,
15627854,Mai,707,Spain,Male,44,3,€135077.01,,,,,,
15669253,Gibson,754,Spain,Male,39,7,€133600.89,,,,,,
15758023,Grigoryeva,544,Germany,Male,47,5,€99922.08,,,,,,
15574558,Gunter,718,Spain,Male,32,8,€41399.33,,,,,,
15635256,Arcuri,762,France,Male,31,7,€159344.43,,,,,,
15680399,Tung,772,French,Male,23,2,€18364.19,,,,,,
15674720,Smith,691,Germany,Female,37,7,€98162.44,,,,,,
15580249,Lori,502,FRA,Male,45,0,€84663.21,,,,,,
15675431,Chidimma,563,FRA,Female,34,6,€36536.93,,,,,,
15698285,Ting,676,FRA,Female,41,4,€79101.67,,,,,,
15810775,Tsao,576,Spain,Male,52,2,€16644.16,,,,,,
15678173,Collee,629,Spain,Male,35,4,€158420.14,,,,,,
15665222,Lettiere,625,Spain,Male,52,8,€48988.28,,,,,,
15803908,Fu,628,FRA,Male,45,9,€96862.56,,,,,,
15586039,Bergamaschi,471,Germany,Female,36,5,€96366.7,,,,,,
15802570,Dyer,811,France,Female,45,5,€146123.19,,,,,,
15781451,Buccho,504,French,Male,42,3,€135178.91,,,,,,
15721019,Jones,687,FRA,Female,24,3,€158615.41,,,,,,
15738588,Nebechi,660,Germany,Female,37,2,€71433.88,,,,,,
15730657,Ibekwe,548,French,Female,41,4,€55672.09,,,,,,
15739292,Gorshkov,609,Germany,Male,31,9,€150218.11,,,,,,
15725945,Nweke,659,Spain,Female,42,2,€162734.31,,,,,,
15813159,Hairston,526,France,Male,52,8,€21228.71,,,,,,
15636820,Loggia,725,Germany,Male,40,8,€62027.9,,,,,,
15603880,Morgan,519,Germany,Male,38,1,€60988.21,,,,,,
15619494,Abdulov,562,Germany,Female,31,9,€108675.01,,,,,,
15596992,Norris,482,Germany,Male,45,7,€72643.95,,,,,,
15735025,Clark,535,Spain,Male,37,3,€9241.52,,,,,,
15730759,Chukwudi,561,French,Female,27,9,€153080.4,,,,,,
15752912,Perkin,661,French,Female,30,7,€72196.57,,,,,,
15711316,Ch'ang,771,FRA,Male,27,2,€199527.34,,,,,,
15738785,Kang,545,FRA,Male,26,7,€156598.23,,,,,,
15777896,Chukwudi,850,Germany,Female,33,2,€74917.64,,,,,,
15628963,Frolova,601,Germany,Male,43,3,€111249.62,,,,,,
15742126,Chiu,712,Germany,Male,38,7,€59115.77,,,,,,
15575623,Simpson,589,French,Female,31,10,€148218.86,,,,,,
15741652,McLean,600,Spain,Male,37,8,€77142.32,,,,,,
15738884,Hu,642,Germany,Male,41,4,€67484.6,,,,,,
15615050,Savage,575,Germany,Male,47,9,€63452.18,,,,,,
15803005,Wallace,570,Germany,Female,57,5,€103660.31,,,,,,
15743498,Winter,532,Germany,Male,52,9,€163191.99,,,,,,
15720463,Ho,796,French,Male,30,2,€62905.29,,,,,,
15588695,Su,833,Spain,Male,32,6,€44323.22,,,,,,
15665802,Li Fonti,642,Spain,Female,36,6,€97938.59,,,,,,
15571144,Ives,655,French,Male,28,10,€126565.21,,,,,,
15750731,Trevisani,736,Germany,Male,50,9,€185360.4,,,,,,
15605134,Bond,617,France,Female,34,0,€183229.02,,,,,,
15626044,Lettiere,762,Germany,Male,28,3,€106024.02,,,,,,
15737910,Houghton,703,Germany,Male,35,5,€167810.26,,,,,,
15761076,Lei,507,FRA,Male,41,3,€138536.09,,,,,,
15710105,Stirling,581,Germany,Female,26,3,€184520.0,,,,,,
15577402,Grant,593,FRA,Male,31,9,€20492.16,,,,,,
15803337,Baresi,648,France,Male,23,9,€134676.72,,,,,,
15654372,Pearce,462,Germany,Male,34,1,€138478.2,,,,,,
15585867,Rutledge,596,Spain,Male,36,2,€125557.95,,,,,,
15662488,Udegbunam,627,France,Female,44,5,€82969.61,,,,,,
15604813,Zaytseva,494,France,Male,40,7,€158071.69,,,,,,
15611644,Onyemauchechukwu,627,FRA,Male,73,0,€43615.67,,,,,,
15674928,Mullah,850,Spain,Male,37,2,€119969.99,,,,,,
15656100,Candler,632,French,Female,49,5,€140201.21,,,,,,
15764293,Konovalova,490,France,Male,33,1,€80792.83,,,,,,
15636423,Lei,715,FRA,Male,40,7,€141359.11,,,,,,
15607629,Hollis,679,France,Male,48,8,€23344.94,,,,,,
15577313,Lionel,619,French,Male,44,3,€5075.17,,,,,,
15714493,Francis,465,Spain,Female,33,6,€95500.98,,,,,,
15643359,Carter,736,Spain,Male,32,7,€79082.62,,,,,,
15687913,Mai,501,Germany,Female,34,7,€199805.63,,,,,,
15790935,Johnson,535,French,Female,29,5,€52709.55,,,,,,
15708693,Sherman,759,FRA,Female,33,2,€56583.88,,,,,,
15672016,Sabbatini,819,French,Male,35,1,€3385.04,,,,,,
15727605,Shih,533,Germany,Male,43,4,€12537.42,,,,,,
15651144,Yao,632,Germany,Female,35,2,€64722.61,,,,,,
15749401,Ko,686,France,Male,60,9,€75246.21,,,,,,
15691874,Kazakova,687,FRA,Female,34,9,€198929.84,,,,,,
15620735,Chiganu,667,Germany,Female,33,4,€69011.66,,,,,,
15769781,Nucci,699,Spain,Female,25,8,€52404.47,,,,,,
15624611,Marsden,497,Spain,Male,37,8,€163641.53,,,,,,
15773071,Serena,780,Spain,Female,33,6,€154598.56,,,,,,
15720371,McLean,652,French,Female,51,3,€173989.47,,,,,,
15717984,Longo,477,France,Male,47,9,€61315.37,,,,,,
15806407,Wilson,652,French,Female,37,4,€143393.24,,,,,,
15785042,Hsiung,488,France,Female,31,8,€124210.53,,,,,,
15809302,Wright,572,French,Male,24,1,€151460.84,,,,,,
15677550,Folliero,755,French,Female,38,1,€20734.81,,,,,,
15654096,Johnston,779,Germany,Female,24,10,€43705.56,,,,,,
15617320,Palermo,693,Spain,Female,46,3,€180736.24,,,,,,
15653065,Nwabugwu,530,Spain,Female,22,7,€104170.48,,,,,,
15649112,Endrizzi,738,Spain,Female,33,3,€27867.59,,,,,,
15690526,Tuan,690,Germany,Male,31,2,€55387.28,,,,,,
15806945,Udobata,611,France,Female,30,9,€196332.45,,,,,,
15670066,Ibezimako,643,Spain,Male,34,6,€116046.22,,,,,,
15625761,Maclean,632,Germany,Male,41,8,€93874.87,,,,,,
15761525,Shaw,727,Spain,Female,31,10,€76614.04,,,,,,
15735080,Cummins,508,French,Female,64,2,€6076.62,,,,,,
15619537,Lavrentiev,550,FRA,Male,31,5,€122221.71,,,,,,
15598162,Saunders,754,Germany,Female,39,3,€24156.03,,,,,,
15694300,Fiorentino,759,France,Male,26,4,€135394.62,,,,,,
15637235,Knight,794,Spain,Male,33,8,€91340.02,,,,,,
15612444,Manfrin,549,France,Male,29,3,€146090.38,,,,,,
15626457,Zetticci,671,FRA,Male,31,0,€172096.08,,,,,,
15627995,Angelo,756,Germany,Female,26,5,€135034.57,,,,,,
15706128,Zhdanov,632,FRA,Female,21,1,€84008.66,,,,,,
15666430,Peck,579,French,Male,38,8,€91763.67,,,,,,
15627385,Uwaezuoke,748,France,Male,34,5,€137001.1,,,,,,
15581323,White,488,Germany,Female,28,7,€106799.49,,,,,,
15608109,Greco,710,Germany,Male,58,7,€10494.64,,,,,,
15801942,Chu,619,Spain,Female,41,8,€79866.73,,,,,,
15567431,Kodilinyechukwu,773,France,Male,64,2,€186172.85,,,,,,
15810167,Scott,657,Spain,Male,75,7,€91673.6,,,,,,
15644501,Enyinnaya,579,France,Female,26,10,€18458.2,,,,,,
15785290,Hao,542,FRA,Male,29,9,€8342.35,,,,,,
15611157,McElhone,709,French,Female,32,2,€138578.37,,,,,,
15673837,Ko,617,Spain,Male,61,3,€38129.22,,,,,,
15656822,Day,568,Germany,Male,43,5,€107155.4,,,,,,
15580560,Harris,769,France,Female,73,1,€29792.11,,,,,,
15760641,Gerald,608,Germany,Male,26,1,€7063.6,,,,,,
15587584,Nebeuwa,503,Spain,Male,31,4,€21645.06,,,,,,
15604146,Kaodilinakachukwu,608,Germany,Female,38,8,€137079.86,,,,,,
15813974,Maruff,731,Germany,Male,37,3,€172718.35,,,,,,
15746986,Howe,850,Germany,Female,40,4,€106691.02,,,,,,
15759741,Knepper,591,Germany,Female,34,4,€72274.84,,,,,,
15734892,Fennell,579,Spain,Male,37,4,€32246.63,,,,,,
15797194,T'ao,570,French,Male,39,10,€80552.36,,,,,,
15723786,Morris,709,French,Female,37,9,€16733.59,,,,,,
15642726,Holmes,611,French,Male,53,3,€1235.49,,,,,,
15664339,Yu,775,Spain,Male,48,4,€50168.41,,,,,,
15754526,Walker,699,Germany,Male,36,6,€33687.9,,,,,,
15703037,Edwards,618,French,Male,37,5,€178705.45,,,,,,
15751412,Harvey,704,France,Male,36,3,€66810.48,,,,,,
15609558,McDonald,835,Germany,Female,47,5,€45859.55,,,,,,
15572408,Chambers,714,Germany,Male,39,3,€63846.36,,,,,,
15613923,Reed,581,Spain,Female,43,4,€100236.02,,,,,,
15747000,Shih,592,FRA,Male,27,3,€19645.65,,,,,,
15731781,Onyemachukwu,551,France,Male,43,7,€178393.68,,,,,,
15727198,Teng,689,Germany,Female,28,2,€78591.15,,,,,,
15794273,Hand,604,FRA,Female,56,0,€124954.56,,,,,,
15804950,Onyemauchechukwu,514,France,Female,41,7,€3756.65,,,,,,
15576304,Bailey,698,France,Male,29,5,€152723.23,,,,,,
